h0 [SinglePointCrossover,BitFlipMutation] 2044
h1 [SinglePointCrossover,LoopMoveOperator] 1930
h2 [SinglePointCrossover,LocalMoveOperator] 2080
h3 [SinglePointCrossover,SegmentMutation] 1995
h4 [SinglePointCrossover,OppositeMoveOperator] 1917
h5 [IntegerTwoPointsCrossover,BitFlipMutation] 1999
h6 [IntegerTwoPointsCrossover,LoopMoveOperator] 1929
h7 [IntegerTwoPointsCrossover,LocalMoveOperator] 1978
h8 [IntegerTwoPointsCrossover,SegmentMutation] 1925
h9 [IntegerTwoPointsCrossover,OppositeMoveOperator] 2004
h10 [MultiPointsCrossover,BitFlipMutation] 2049
h11 [MultiPointsCrossover,LoopMoveOperator] 2003
h12 [MultiPointsCrossover,LocalMoveOperator] 1941
h13 [MultiPointsCrossover,SegmentMutation] 1970
h14 [MultiPointsCrossover,OppositeMoveOperator] 1986
